EB_EB_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2019-04-22 0.379932479493855 10.7291666666667 0.382058479388957 6.58541666666667 0.459058179013865 8.79791666666667 0.622007007988869 9.28333333333333 0.485860365650433 5.33541666666667
2019-04-23 0.367954616397905 8.825 0.376503191639341 6.85833333333333 0.446015085121057 8.25625 0.603918555337173 8.25 0.477458748223225 6.07083333333333
2019-04-24 0.35785933765947 10.9604166666667 0.372907294444745 7.55208333333333 0.432580247885145 9.61041666666667 0.586047947360317 10.0229166666667 0.470657836661334 6.8125
2019-04-25 0.344447253459092 9.37291666666667 0.368527335969306 7.48541666666667 0.417116918310863 8.62916666666667 0.564558532293566 9.05208333333333 0.462528931746765 6.96666666666667
2019-04-26 0.383467420950814 5.25416666666667 0.379014993098595 6.30625 0.467033104292495 5.92291666666667 0.610433495005444 6.10833333333333 0.481102629217791 6.11041666666667
2019-04-27 0.419368886196685 7.14583333333333 0.401718495199595 5.81458333333333 0.497338172328637 6.77708333333333 0.655403903572054 7.16875 0.5042209650778 5.55833333333333
2019-04-28 0.430531526093727 5.09375 0.413109487286287 5.7 0.499146886192479 5.93958333333333 0.669480338769512 6.11458333333333 0.510422310664676 5.6125
2019-04-29 0.440031696644881 2.83333333333333 0.416321155925283 4.46875 0.496848968626909 3.39791666666667 0.660199788098056 3.66875 0.507357923620477 4.51666666666667
2019-04-30 0.452511135775175 2.03541666666667 0.423813062651608 3.27916666666667 0.513760032815959 2.27708333333333 0.672634933252039 2.51666666666667 0.517986662955516 3.25625
2019-05-01 0.413637135258338 6.59791666666667 0.40418274857185 4.09583333333333 0.494033704993883 5.51041666666667 0.653222546898202 5.73125 0.501392675282159 3.73541666666667
2019-05-02 0.410311404057957 9.81458333333333 0.400688485251138 6.19791666666667 0.483195706688979 8.43958333333333 0.643850681722872 9.25416666666667 0.497023214875762 5.75625
2019-05-03 0.471245174717419 7.07083333333333 0.437572683112627 6.83333333333333 0.531258693145548 7.67291666666667 0.697382004649262 7.79375 0.531467414397035 6.67083333333333
2019-05-04 0.442405542112852 6.61666666666667 0.418570733963334 6.38125 0.504790890844267 7.125 0.676761934734223 7.44166666666667 0.515899761384176 6.35833333333333
2019-05-05 0.442007173610004 3.30208333333333 0.418033455443028 5.025 0.499803799799775 3.975 0.664282428440303 4.28958333333333 0.5104010763452 5.17916666666667
2019-05-06 0.443159150037524 2.26875 0.418310875479498 3.75833333333333 0.498229380709534 2.59375 0.658547824543668 2.925 0.507223357337295 3.80625
2019-05-07 0.434457401098013 1.825 0.413274047163699 3.03958333333333 0.496307381772804 2.075 0.656330000094288 2.39583333333333 0.506395393050367 3.09375
2019-05-08 0.433093358221998 1.75833333333333 0.418434921933164 2.55833333333333 0.506529661322604 1.76458333333333 0.660948254788126 2.10833333333333 0.510747630183639 2.61666666666667
2019-05-09 0.430981396421708 7.35208333333333 0.415872560810104 4.16666666666667 0.502242219535767 5.975 0.660894705995095 5.9375 0.50833197312691 3.68958333333333
2019-05-10 0.416401512869718 8.36458333333333 0.408072195593467 6.13958333333333 0.485339309268216 8.00416666666667 0.648177795018464 8.04166666666667 0.500698645960715 5.72083333333333
2019-05-11 0.456866719078863 7.54583333333333 0.443043200542538 6.78541666666667 0.517585812355455 7.52291666666667 0.675077066531083 7.73125 0.524619984774393 6.59166666666667
2019-05-12 0.484944424646735 2.83125 0.464881064530203 4.83541666666667 0.535008018735996 3.67291666666667 0.696452765947646 3.99375 0.536889243907327 5.04375
2019-05-13 0.44784413909014 2.25 0.437962154176089 3.65208333333333 0.507196003034335 2.65416666666667 0.671066696848268 2.93125 0.513631582958121 3.74583333333333
2019-05-14 0.435292744503915 2.05416666666667 0.430179003256071 3.11041666666667 0.503076226984551 2.28333333333333 0.662833083444144 2.55 0.509353273633607 3.13958333333333
2019-05-15 0.437608348828059 1.74375 0.43178049422164 2.85625 0.49918209934944 2.02083333333333 0.656381012189816 2.28541666666667 0.50582623372956 2.85416666666667
2019-05-16 0.430596794281026 3.34166666666667 0.43983465812789 2.96666666666667 0.504268868753451 3.26458333333333 0.659053571407209 3.25833333333333 0.511270023214154 2.85625
2019-05-17 0.409035891440532 8.73958333333333 0.423628678996974 5.17708333333333 0.480153857898055 7.41458333333333 0.639632585828354 7.71458333333333 0.496891633335983 4.79791666666667
2019-05-18 0.388749180102307 9.64791666666667 0.414632706148879 6.83958333333333 0.45578601882831 8.93125 0.609949348696343 9.18333333333333 0.485123323568248 6.54791666666667
2019-05-19 0.413493376330346 10.09375 0.429745808062314 7.82708333333333 0.483435097065364 9.53333333333333 0.638173874450076 9.83958333333333 0.495883617663817 7.58958333333333
2019-05-20 0.581727014812445 7.10416666666667 0.546875431599447 7.5 0.580464022752172 7.65416666666667 0.742804323550236 7.825 0.586942622346858 7.525
2019-05-21 0.497565931014012 7.03333333333333 0.48417702232633 6.90416666666667 0.481656734832334 7.28125 0.720509275850219 7.47916666666667 0.542709482348101 6.91875
2019-05-22 0.460924323484884 7.92173913043478 0.459412352783927 7.16521739130435 0.45844744443388 8.15 0.694593414452918 8.29565217391304 0.524049026175877 7.10217391304348
2019-05-23 0.421399954385306 10.3833333333333 0.438414365106926 8.15833333333333 0.436725607173733 10.00625 0.657615461420976 10.3604166666667 0.501694843494869 8.00833333333333
2019-05-24 0.39786093207662 12.35 0.413018025925834 9.46041666666667 0.413599066734405 11.6666666666667 0.621656447233157 12.1395833333333 0.489337003745825 9.21458333333333
2019-05-25 0.426437340031604 10.4958333333333 0.444246155988428 9.64166666666667 0.434237128897808 10.675 0.630466249361215 10.91875 0.502427350149529 9.55208333333333
2019-05-26 0.458940454256099 11.66875 0.485934111130468 9.92708333333333 0.44989644629179 11.8229166666667 0.688724028757774 11.7333333333333 0.52574270770346 9.77291666666667
2019-05-27 0.445668529854325 10.5770833333333 0.479647960262569 10.1875 0.443376675330483 11.0333333333333 0.673563889019351 11.125 0.517359984268301 10.0604166666667
2019-05-28 0.520128655470885 9.57291666666667 0.536929433871594 9.67291666666667 0.487446939085242 10.20625 0.740207754940305 10.325 0.561061448752443 9.65416666666667
2019-05-29 0.524588119294395 7.6 0.533970382744563 8.56041666666667 0.49042025726296 8.425 0.754273562916473 8.69375 0.562888228659403 8.72291666666667
2019-05-30 0.444629991738994 9.36041666666667 0.484533219979938 8.71875 0.443504763797997 9.84375 0.701112634830082 9.95625 0.515527106337523 8.76666666666667
2019-05-31 0.419077483306493 10.1395833333333 0.469061203859376 9.32916666666667 0.428340154925814 10.525 0.666002213507971 10.5208333333333 0.500603558017966 9.26875
2019-06-01 0.395669041075072 12.8958333333333 0.449681780695083 10.4583333333333 0.413365290762676 12.50625 0.632239638700735 12.725 0.487926707124314 10.1791666666667
2019-06-02 0.36975569246191 16.1729166666667 0.423883787614694 12.2145833333333 0.388100377644793 15.1 0.57029808787915 15.3583333333333 0.47277537594 11.6854166666667
2019-06-03 0.369676786243555 17.3270833333333 0.436938942988216 13.5958333333333 0.38687130301881 15.6916666666667 0.555750177192622 15.8333333333333 0.484168336876226 12.9979166666667
2019-06-04 0.425377929345451 18.4875 0.478936499031085 14.3916666666667 0.41821705040294 16.725 0.666769457734379 16.6666666666667 0.513662282454569 13.6625
2019-06-05 0.375503351383408 18.2791666666667 0.440963095873787 15 0.388421275871113 17.05625 0.576569407702783 16.9541666666667 0.482088083848034 14.2125
2019-06-06 0.350980862379603 12.9895833333333 0.425727588205173 13.6979166666667 0.377613017761246 13.8791666666667 0.548516413939212 13.9604166666667 0.469352556626696 13.4
2019-06-07 0.341689714568954 17.8166666666667 0.41702250678492 13.7833333333333 0.37440294079019 15.6875 0.529360878039205 15.69375 0.465505886486077 13.0854166666667
2019-06-08 0.295200522907942 13.6458333333333 0.399652654255259 13.5541666666667 0.353055110662554 13.9979166666667 0.463246418545525 13.7666666666667 0.449901965834957 13.0854166666667
2019-06-09 0.265466831431996 15.15625 0.386108715282515 13.14375 0.341852390491265 14.4229166666667 0.434497199508072 14.0125 0.433419487108576 12.48125
2019-06-10 0.238289760094958 16.8958333333333 0.371727269486029 14.2354166666667 0.330022936515743 16.0354166666667 0.404453034168831 15.3979166666667 0.414024879742943 13.2916666666667
2019-06-11 0.215895945565304 17.675 0.360640385903303 14.7125 0.317457483794103 16.61875 0.379159388552191 15.8145833333333 0.399390704927067 13.6875
2019-06-12 0.200053917335474 14.9479166666667 0.354091586099924 14.375 0.306550952087127 15.50625 0.360477441108112 14.59375 0.390321617604156 13.5458333333333
2019-06-13 0.19369516792346 16.2833333333333 0.350893145862855 14.31875 0.298925330790084 16.0375 0.346289730862217 14.8770833333333 0.385176513337026 13.3458333333333
2019-06-14 0.182771611164506 17.5791666666667 0.34654829851245 14.6416666666667 0.278113796717564 16.51875 0.315077046780311 15.5145833333333 0.376764199686628 13.4979166666667
2019-06-15 0.171770942051795 16.3270833333333 0.339273298970195 15.0604166666667 0.255949602313408 16.5041666666667 0.285630036235633 15.4520833333333 0.368302802450316 14.0145833333333
2019-06-16 0.16859318295747 14.01875 0.336480938153799 14.1541666666667 0.288091877684167 14.8875 0.281163195518141 14.0208333333333 0.363635637405639 13.4104166666667
2019-06-17 0.170345822858542 15.825 0.331642958239563 13.9791666666667 0.275056848611226 15.5958333333333 0.280468782610865 14.4979166666667 0.361101839114017 13.0708333333333
2019-06-18 0.168060319311887 17.68125 0.313791910701561 14.9291666666667 0.260917851791865 17.0145833333333 0.271437119624047 15.74375 0.35810396238194 13.7458333333333
2019-06-19 0.192532538134635 17.2020833333333 0.300081136453108 15.3020833333333 0.315422855841924 16.8583333333333 0.343125249917338 15.8166666666667 0.357510754396253 14.175
2019-06-20 0.217137561869757 14.4895833333333 0.322572181244039 14.5479166666667 0.332116836532816 14.8354166666667 0.370869664517774 14.0479166666667 0.400610589657301 13.7604166666667
2019-06-21 0.275719057913208 13.825 0.381632261029282 13.575 0.384029468816881 14.0375 0.454015372119455 13.4104166666667 0.484725119193508 12.8541666666667
2019-06-22 0.291027021450045 14.9083333333333 0.398541275262614 13.9458333333333 0.383300204962985 14.89375 0.464498121496996 14.25 0.493882771176761 13.1520833333333
2019-06-23 0.285793465654229 14.8708333333333 0.392662245891268 14.1645833333333 0.379438871340864 14.9395833333333 0.449675040405555 14.3791666666667 0.478982558592354 13.35625
2019-06-24 0.269193736339978 16.5833333333333 0.37856300966341 14.5145833333333 0.368736570225709 15.9770833333333 0.423422191624607 15.175 0.457757396846928 13.5416666666667
2019-06-25 0.237565629240498 18.2833333333333 0.362482317326222 15.6770833333333 0.345239734451428 17.45 0.386479731188666 16.5041666666667 0.430640224349221 14.4270833333333
2019-06-26 0.200422965956204 19.0375 0.350140324053835 16.4479166666667 0.307428106292366 18.19375 0.345636673557566 17.1770833333333 0.402554907960076 15.0833333333333
2019-06-27 0.178967638322053 20.0125 0.330829785433545 17.0375 0.272794350851861 18.9395833333333 0.301456687408149 18.0104166666667 0.381948189146824 15.5979166666667
2019-06-28 0.166539097245962 19.5875 0.302913159927481 17.4520833333333 0.2471230802426 18.9958333333333 0.269560954969468 17.9958333333333 0.370729643418175 16.075
2019-06-29 0.156981225292743 18.54375 0.279212821108576 16.8208333333333 0.226901847917836 17.9625 0.248741103153013 17.0458333333333 0.361128213557481 15.5875
2019-06-30 0.14864899746278 19.0770833333333 0.256462375190738 16.94375 0.212151212754967 18.41875 0.235197442692263 17.55 0.353985933515175 15.6625
2019-07-01 0.140439595969083 17.1645833333333 0.242560774940367 16.5625 0.206376610064119 17.1916666666667 0.226842404460163 16.7416666666667 0.347553566776469 15.5916666666667
2019-07-02 0.210931062367377 17.80625 0.245146851390872 16.4541666666667 0.301020269318645 17.6020833333333 0.331658278389622 16.9354166666667 0.348467690355492 15.4520833333333
2019-07-03 0.213205116015914 16.975 0.247819574207737 16.2604166666667 0.291298580026679 16.9395833333333 0.327992536979185 16.35 0.348758715058219 15.3416666666667
2019-07-04 0.198321629661751 17.325 0.248092165220002 16.1708333333333 0.275024328593503 17.0104166666667 0.308048153030108 16.1416666666667 0.34732641746737 15.0791666666667
2019-07-05 0.179642653963488 17.5479166666667 0.246994422889979 16.2145833333333 0.251900770870218 17.1270833333333 0.281367251454931 16.2416666666667 0.343946826529768 14.9979166666667
