GW_EB_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2018-06-22 0.286386922238031 17.8145833333333 0.377182475697266 18.2875 0.389472474537792 17.5666666666667 0.240298907311036 18.0375 0.434500888104277 18.46875
2018-06-23 0.267413249935184 17.575 0.360294609065051 17.2104166666667 0.372859306642989 17.5833333333333 0.221510093156832 17.96875 0.403077240373763 17.28125
2018-06-24 0.25324469773303 18.7145833333333 0.349479156577784 17.7354166666667 0.358462384079282 18.8833333333333 0.196352037230017 19.15 0.390235556594033 17.7395833333333
2018-06-25 0.294182867684152 17.1083333333333 0.358031379985939 17.2916666666667 0.384487949864234 17.3416666666667 0.240122733695795 17.1229166666667 0.409428912056791 17.1708333333333
2018-06-26 0.277499318796446 17.53125 0.355415988864507 16.9458333333333 0.372442137627063 17.7083333333333 0.226286310576192 17.7145833333333 0.404379729918211 16.7541666666667
2018-06-27 0.28777309539644 18.3354166666667 0.34983114840909 17.6416666666667 0.372930826341802 18.625 0.228656506940196 18.6229166666667 0.396642986381686 17.4708333333333
2018-06-28 0.334010829574811 15.01875 0.385333720344399 16.1395833333333 0.41905337296648 14.9125 0.284261295727926 14.5791666666667 0.456820630174083 15.8270833333333
2018-06-29 0.31471864248268 17.6 0.383895772059044 16.4416666666667 0.397845884556204 18.3479166666667 0.264979771382036 18.2583333333333 0.448194662913326 16.2583333333333
2018-06-30 0.290470016627464 19.8166666666667 0.3650560301671 18.0291666666667 0.376846269143737 20.5020833333333 0.23225181921544 20.5604166666667 0.414688272556289 17.9104166666667
2018-07-01 0.253114617959091 19.78125 0.350503140753426 18.7145833333333 0.354615093983299 20.5333333333333 0.187032289746987 20.5458333333333 0.392988520362037 18.625
2018-07-02 0.214690167176135 19.8083333333333 0.33671943503866 18.7333333333333 0.325449571510616 20.625 0.156067946597277 20.525 0.375967794599591 18.5979166666667
2018-07-03 0.19549061239022 19.0479166666667 0.325703813482363 18.6583333333333 0.300633218704925 19.64375 0.143232355593536 19.3354166666667 0.36477462511361 18.39375
2018-07-04 0.193575152299086 18.8958333333333 0.318117263360055 18.4645833333333 0.291186980439263 19.2979166666667 0.141229147935775 18.9458333333333 0.358214398549862 18.0645833333333
2018-07-05 0.21183238164211 17.48125 0.311075546537101 17.75 0.307474176361719 17.6729166666667 0.147000091258893 17.1708333333333 0.352732490496428 17.2541666666667
2018-07-06 0.316870095399776 16.4479166666667 0.373967272375346 16.99375 0.410466205985745 16.4666666666667 0.250440364317888 16.08125 0.440634538018636 16.4875
2018-07-07 0.302875356424026 18.1520833333333 0.387197177291396 17.3125 0.389992944860659 18.7645833333333 0.250854316498888 18.5333333333333 0.454674933794882 16.9770833333333
2018-07-08 0.283881950723861 17.70625 0.367485796633856 17.475 0.376021866421639 18.2583333333333 0.233005995223854 17.8604166666667 0.418341716640076 17.1583333333333
2018-07-09 0.250365357222545 19.175 0.356544521322546 18.0416666666667 0.362112274743719 19.9666666666667 0.205105738028056 19.5979166666667 0.400210588733028 17.7479166666667
2018-07-10 0.217276653566027 17.6604166666667 0.34336541783053 17.8666666666667 0.345059597821673 18.2645833333333 0.174699463347374 17.7333333333333 0.384885699020324 17.5666666666667
2018-07-11 0.290695088799636 17.1770833333333 0.361282068361361 17.3854166666667 0.411370757112325 17.6770833333333 0.253468220548474 17.2270833333333 0.414286900753049 17.0208333333333
2018-07-12 0.24864817500395 17.3125 0.353389693309489 17.10625 0.380875471334344 17.7520833333333 0.222013212725774 17.1354166666667 0.407321245566617 16.6875
2018-07-13 0.212486978523497 18.4666666666667 0.336186597728224 17.7020833333333 0.35546835928572 19.2395833333333 0.186767468892265 18.4625 0.39454659341183 17.2833333333333
2018-07-14 0.191451948232313 18.475 0.319328882134736 17.975 0.328370846507249 19.2625 0.16440808477692 18.4645833333333 0.384673036076068 17.5541666666667
2018-07-15 0.255276850942004 18.5791666666667 0.350366586273974 18.1270833333333 0.392536599849144 19.5 0.23892116590801 18.7458333333333 0.415319462559964 17.7708333333333
2018-07-16 0.282853519863839 19.0666666666667 0.377034728203548 18.4416666666667 0.408377437122318 19.8291666666667 0.258902302091162 19.0416666666667 0.451823396589925 18.0666666666667
2018-07-17 0.249807197761531 18.2875 0.360659363559987 18.2145833333333 0.382401757747566 18.6395833333333 0.233806607721925 18.0729166666667 0.428032748828292 17.75625
2018-07-18 0.227443785881596 19.3333333333333 0.344711155589288 18.4791666666667 0.367732722801875 20.2375 0.213347030088443 19.4916666666667 0.411552444619044 18.1020833333333
2018-07-19 0.194393127292439 19.9125 0.320822727899125 18.9791666666667 0.333214359222089 20.65 0.178452727380533 19.6458333333333 0.390842255734076 18.5125
2018-07-20 0.175707412818282 19.7333333333333 0.300867001383449 19.0958333333333 0.300879560209411 20.4020833333333 0.15850599925426 19.5666666666667 0.373356082188606 18.64375
2018-07-21 0.196627957555148 18.8375 0.286769639674536 18.875 0.325417732849723 19.475 0.18224441871799 18.79375 0.365865597202554 18.51875
2018-07-22 0.280093242426515 17.7479166666667 0.353301494896557 18.13125 0.405221827714611 18.0541666666667 0.245092018580535 17.6145833333333 0.356476121384764 17.8
2018-07-23 0.299847254285363 18.06875 0.408127418684776 17.925 0.419361109698895 18.86875 0.27211677655213 18.2791666666667 0.464965789404157 17.6895833333333
2018-07-24 0.256799287005266 19.1416666666667 0.374878544223794 18.3729166666667 0.38453835555803 19.6958333333333 0.233560949876243 18.8291666666667 0.43102446556333 17.9708333333333
2018-07-25 0.218066587848272 19.8041666666667 0.34719373251164 18.8916666666667 0.363811861413483 20.2645833333333 0.188487302672054 19.5020833333333 0.391825852460874 18.475
2018-07-26 0.222796724281013 19.90625 0.338242476685981 19.2833333333333 0.355982613053445 20.7770833333333 0.172432944385609 19.9354166666667 0.371082528719972 19.0854166666667
2018-07-27 0.191212798805272 19.76875 0.330263145135733 19.1875 0.314183705733177 20.64375 0.152124681642066 19.8041666666667 0.361468198038539 18.9708333333333
2018-07-28 0.173687013191235 19.3229166666667 0.321638565669474 19.1333333333333 0.278606445222558 19.9083333333333 0.135375695458212 19.38125 0.35330645549159 18.9833333333333
2018-07-29 0.181377757556392 20.5020833333333 0.314511119489472 19.6041666666667 0.262141297278055 21.2104166666667 0.132958087310252 20.75 0.347766695742175 19.5291666666667
2018-07-30 0.16564998857951 20.4979166666667 0.305307152068214 19.7354166666667 0.238164913287077 21.325 0.11624439985829 20.56875 0.338878722632982 19.6104166666667
2018-07-31 0.153756497361764 20.6375 0.295563252782026 19.90625 0.214808482827498 21.5020833333333 0.0995671275471267 20.8229166666667 0.329940854117469 19.78125
