FE_GW_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2019-04-16 0.337327838229713 8.94166666666667 0.471918120556099 9.01875 0.342208840262499 9.67708333333333 0.350386918345792 10.1104166666667 0.42705893911373 9.37916666666667
2019-04-17 0.333335955240051 10.3708333333333 0.461677834320639 9.97916666666667 0.340913538155217 11.0083333333333 0.342458606179288 11.4833333333333 0.417871504258295 10.2104166666667
2019-04-18 0.323400558704437 9.85 0.448376597850058 9.89375 0.33529779814067 10.7833333333333 0.326576626891303 11.41875 0.408127431353218 10.4041666666667
2019-04-19 0.31070519763175 10.3833333333333 0.434160967102045 10.2625 0.324659240227436 11.3125 0.309029866017062 12.0583333333333 0.399107687025981 10.825
2019-04-20 0.294706540316619 10.5020833333333 0.419583737685277 10.4854166666667 0.306714986960053 11.48125 0.287982837102392 12.3083333333333 0.388865748635164 11.1333333333333
2019-04-21 0.275649416821719 10.5354166666667 0.404072904331676 10.6041666666667 0.27972355685131 11.5291666666667 0.266519926098129 12.4583333333333 0.379492563203354 11.3104166666667
2019-04-22 0.258660528006486 11.1375 0.387059806920615 10.8708333333333 0.252674665964993 11.8875 0.246212640901322 12.75625 0.370360233571374 11.5229166666667
2019-04-23 0.244502046536489 12.2833333333333 0.372529828115378 11.6229166666667 0.234784071730188 12.475 0.242736829780469 13.0770833333333 0.361557159449649 11.9229166666667
2019-04-24 0.235860350186344 12.9375 0.359737715031046 12.1354166666667 0.22388616800496 13.3708333333333 0.230221520737525 13.7979166666667 0.352664080399241 12.3291666666667
2019-04-25 0.22887762001097 12.1833333333333 0.346183268059822 12.0125 0.213119107529448 12.7291666666667 0.215847873939978 13.4270833333333 0.341930121086163 12.3708333333333
2019-04-26 0.233058970630165 10.3125 0.340540380753907 11.2666666666667 0.240788127428121 10.7916666666667 0.224987962924259 11.3854166666667 0.334282211930062 11.6979166666667
2019-04-27 0.264370132788802 10.7166666666667 0.342602165876895 10.7520833333333 0.319225084764635 11.1354166666667 0.272365837237236 11.7791666666667 0.334020424268835 11.1395833333333
2019-04-28 0.324301493967516 9.76041666666667 0.343270213764411 10.4979166666667 0.338239011824346 10.2604166666667 0.312787704955242 11.1604166666667 0.334206189933912 11.075
2019-04-29 0.336420579863275 9.59583333333333 0.374777849328716 9.98125 0.3422913851028 9.85625 0.330467387144227 10.3770833333333 0.348968319729356 10.4604166666667
