FE_GW_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2016-10-16 0.364132779768058 10.5319444444444 0.449905105867787 11.0958333333333 0.364935057783785 10.7951388888889 0.428694383033078 10.8791666666667 0.440469929877734 11.4340277777778
2016-10-17 0.378338473346431 11.0423611111111 0.460099469337619 11.0729166666667 0.377961231589717 10.9770833333333 0.435256222491293 11.1020833333333 0.443516928899287 11.35625
2016-10-18 0.443267585166379 11.8409722222222 0.545514231993637 11.84375 0.450794814458547 11.7847222222222 0.497155885337501 11.9416666666667 0.496293960369086 12.1041666666667
2016-10-19 0.425409909409463 10.5166666666667 0.522677088533293 11.3527777777778 0.425472232940498 10.7340277777778 0.49099695164125 10.71875 0.50358466015729 11.625
2016-10-20 0.41177059724096 8.68541666666667 0.504214085617758 10.3576388888889 0.4103887212881 9.16041666666667 0.493097716470416 8.99583333333333 0.494989164135559 10.6590277777778
2016-10-21 0.407661116696297 7.61736111111111 0.501337576866749 9.22013888888889 0.410090284542155 7.94583333333333 0.49898722051175 7.90555555555556 0.490434024676057 9.61111111111111
2016-10-22 0.407412183709007 7.33263888888889 0.498037799306814 8.98055555555556 0.40741121630412 7.80277777777778 0.497001127255998 7.72708333333333 0.489448256522033 9.37430555555556
2016-10-23 0.407368344829048 7.91736111111111 0.495345313620898 8.57916666666667 0.405489441203753 8.11111111111111 0.497805741312388 8.16805555555556 0.484333429293371 8.95416666666667
2016-10-24 0.41591821190258 10.4638888888889 0.50112776296309 10.1625 0.411295035700803 10.45625 0.499657740672676 10.5118055555556 0.486516097803935 10.4131944444444
2016-10-25 0.432968950127661 11.4305555555556 0.527400034921929 10.95625 0.439290187472961 11.2208333333333 0.526998909194167 11.4291666666667 0.487967845079004 11.1659722222222
2016-10-26 0.436135162267697 11.6916666666667 0.559903459902065 11.5340277777778 0.445008765346451 11.6611111111111 0.540498451610355 11.8340277777778 0.505135401046293 11.7534722222222
2016-10-27 0.415900886983587 9.98888888888889 0.507867336067508 10.9784722222222 0.425486019237271 10.2208333333333 0.536484133596443 10.3027777777778 0.502870323257705 11.2548611111111
2016-10-28 0.410684274673381 8.01944444444444 0.496782229708355 9.60694444444444 0.41715885315679 8.47013888888889 0.527410947150826 8.58888888888889 0.500436299340169 10.0027777777778
2016-10-29 0.405566380254772 9.375 0.49163246166136 9.76458333333333 0.412444643467278 9.50069444444444 0.524603622806788 9.575 0.49870892029628 10.0451388888889
2016-10-30 0.402685160916441 9.10289855072464 0.487959665799674 9.96159420289855 0.408670236961916 9.46086956521739 0.513343440599677 9.55434782608696 0.494268300069655 10.2804347826087
2016-10-31 0.396512785555433 8.03888888888889 0.486457564426173 9.34236111111111 0.405005810266778 8.44305555555555 0.504981785101533 8.52152777777778 0.490871004307218 9.71597222222222
2016-11-01 0.390429880629505 7.02152777777778 0.489460538611829 8.58194444444444 0.401433584134294 7.475 0.522180898978378 7.48263888888889 0.485365577591981 8.95416666666667
2016-11-02 0.413296145902349 8.0125 0.514250852480263 8.79513888888889 0.426137393647377 8.13333333333333 0.534413782273995 8.22013888888889 0.479273928203301 9.09722222222222
2016-11-03 0.431962477465988 6.33055555555556 0.540895508997953 8.20486111111111 0.437677349084196 6.83472222222222 0.54971454828014 6.78125 0.507486474611748 8.56111111111111
