GW_GW_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2019-07-02 0.219588254435578 20.0770833333333 0.249284040367252 19.4208333333333 0.104824612551016 20.0145833333333 0.232638950011438 19.8 0.287033196538537 19.1895833333333
2019-07-03 0.185649559260282 19.5166666666667 0.235627847045302 19.1854166666667 0.0993398079002268 19.4166666666667 0.212399784539004 19.5166666666667 0.26569439483635 19.1333333333333
2019-07-04 0.161040336157523 20.2729166666667 0.220307528001042 19.30625 0.0904880341335405 20.2958333333333 0.191418288693296 20.1604166666667 0.25009322434199 19.2895833333333
2019-07-05 0.142324505372815 19.61875 0.206896720105971 19.1041666666667 0.0803299701315302 19.9583333333333 0.174528433275676 19.6708333333333 0.248867218902841 19.1875
2019-07-06 0.149675208424726 19.0729166666667 0.199040606073237 18.78125 0.073460583405023 19.54375 0.167044670213967 18.95625 0.23006444427022 18.7333333333333
2019-07-07 0.231935547872867 17.6333333333333 0.26047153475944 18.0083333333333 0.0947068520213873 17.825 0.228764532646214 17.2083333333333 0.295925492284366 17.8375
2019-07-08 0.26408683715379 17.1145833333333 0.310313160498983 17.53125 0.117500653591361 16.8458333333333 0.268894816130414 16.86875 0.335764997539854 17.3854166666667
2019-07-09 0.243277496520532 16.1895833333333 0.318325171780892 16.75 0.123631184976363 16.0375 0.251735597957911 15.95625 0.331164113822282 16.68125
2019-07-10 0.208376048443957 16.75625 0.305509323762499 16.6604166666667 0.117126390523925 17.475 0.227329835389738 16.7458333333333 0.316777427498632 16.7833333333333
2019-07-11 0.212157536047355 15.8375 0.287213913969769 16.3520833333333 0.121986179441757 15.9604166666667 0.232059867566654 15.93125 0.299260283574191 16.475
2019-07-12 0.28086955788831 15.9208333333333 0.3327124714727 16.1229166666667 0.160920786913221 15.9729166666667 0.279530312378905 16.2666666666667 0.323715660239836 16.2666666666667
2019-07-13 0.284140807684263 16.0916666666667 0.361485430430617 16.0625 0.163406743078925 16.0125 0.280558045857473 16.3666666666667 0.352057955728683 16.26875
2019-07-14 0.273758033636209 17.6125 0.355129403786938 16.625 0.15843686021167 17.5083333333333 0.272389722047459 18.0854166666667 0.347753591157449 16.9458333333333
2019-07-15 0.259614776750583 17.8854166666667 0.347273521135704 16.9604166666667 0.150646119189182 17.7 0.267230158969726 18.5708333333333 0.340865878160334 17.3916666666667
2019-07-16 0.24162436160329 20.1541666666667 0.339778779383003 18.125 0.146900505568019 20.2395833333333 0.262336396844058 21.1166666666667 0.342168380554125 18.8166666666667
2019-07-17 0.210286988774541 19.9270833333333 0.331351869295285 18.6375 0.125686916119397 20.0270833333333 0.245423665838423 20.6229166666667 0.334756789980677 19.23125
2019-07-18 0.186296884323437 19.51875 0.320086429230533 18.5395833333333 0.108554994237058 19.51875 0.231627735947278 19.9770833333333 0.325104803432887 18.9416666666667
2019-07-19 0.16946157512445 19.625 0.30704682955753 18.5354166666667 0.0934625723284933 19.6916666666667 0.220282624532034 20.15 0.318544739954077 18.9354166666667
2019-07-20 0.1600778248092 20.75625 0.304506174867221 19.1020833333333 0.092395004894692 20.9333333333333 0.21368120759922 21.3125 0.306842957398871 19.58125
2019-07-21 0.233923348110293 19.9020833333333 0.348133525063664 19.0854166666667 0.147541082028274 20.04375 0.269152999302019 20.2145833333333 0.333042990858842 19.45
2019-07-22 0.233464781676639 21.1604166666667 0.34041000580231 19.55 0.143835921065837 21.0541666666667 0.274662250118971 21.7291666666667 0.341538768637984 20
2019-07-23 0.198910851001527 22.29375 0.322770575457767 20.2791666666667 0.121738665714893 22.0583333333333 0.25619862665798 22.6458333333333 0.327742858470636 20.8354166666667
2019-07-24 0.170715660420514 23.0041666666667 0.298340913419239 20.9083333333333 0.0960573152310241 23.1916666666667 0.232983399403222 23.6125 0.312878316501673 21.6333333333333
2019-07-25 0.153420852486483 23.6729166666667 0.273764659326331 21.4791666666667 0.078549074191235 23.6791666666667 0.210355430685783 23.94375 0.297342754920238 22.11875
2019-07-26 0.140303445920055 23.2375 0.251820504457437 21.6958333333333 0.0681566155440906 23.45625 0.195069651333107 23.5208333333333 0.27383098137169 22.275
2019-07-27 0.152558439564196 20.6145833333333 0.283550939721456 20.55 0.103746214681121 20.6166666666667 0.209541191470654 20.6833333333333 0.305505535596492 20.85
2019-07-28 0.210465413084212 18.7520833333333 0.344773020020733 19.30625 0.153267885903739 18.6395833333333 0.289122193000763 18.8354166666667 0.347632322168212 19.4479166666667
2019-07-29 0.256707258487693 19.0270833333333 0.362092394281857 18.6354166666667 0.154555236592463 18.5729166666667 0.304755432780215 19.4729166666667 0.352007322960665 18.9458333333333
2019-07-30 0.243518277013555 20.95625 0.352305921678902 19.5666666666667 0.145785577897929 20.7729166666667 0.289918757237471 21.4770833333333 0.343732812258714 20.2020833333333
2019-07-31 0.2576020066928 19.0416666666667 0.354176295290996 19.2333333333333 0.151561633824379 18.73125 0.305640529500902 19.2 0.346328046422074 19.5916666666667
2019-08-01 0.253730799216918 19.9583333333333 0.351781727468059 19.0229166666667 0.147782183006456 19.6395833333333 0.298273738003494 20.06875 0.344916564874953 19.3791666666667
2019-08-02 0.267900414915128 18.4708333333333 0.361448692112108 18.84375 0.15372115124093 18.4166666666667 0.318950804251108 18.6104166666667 0.356948468192423 19.0833333333333
2019-08-03 0.273263306478709 18.1770833333333 0.360751230651923 18.0833333333333 0.155207550163478 17.8333333333333 0.320475781920907 18.225 0.352356496403137 18.2291666666667
2019-08-04 0.259767265386338 18.9083333333333 0.35202881189683 18.1958333333333 0.148560195286334 18.5291666666667 0.313836815873021 19.1041666666667 0.346485362264548 18.5645833333333
2019-08-05 0.236112338952995 18.8395833333333 0.342979295555417 18.3145833333333 0.139762623317766 18.6791666666667 0.302723641059274 19.28125 0.34241421910395 18.7520833333333
2019-08-06 0.303126210212328 18.28125 0.37728541538507 18.325 0.169738171177887 18.4041666666667 0.361548763679263 18.6416666666667 0.37630062338797 18.6166666666667
2019-08-07 0.288573504148546 18.0916666666667 0.366208013597113 18.0375 0.163615967957304 18.0375 0.3405349495227 18.29375 0.37116590629287 18.2125
2019-08-08 0.283651687112995 19.35625 0.365318854132701 18.4229166666667 0.158692528231562 19.1145833333333 0.329498331738802 19.2958333333333 0.374215864172377 18.6604166666667
