GW_GW_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2016-10-09 0.353157841817295 8.39097222222222 0.450609977137097 9.66805555555556 0.321810628716951 7.84930555555556 0.444238629989569 8.68263888888889 0.481566900400014 9.7625
2016-10-10 0.350553561990806 7.51805555555556 0.444904226937556 9.04583333333333 0.316804958195981 7.33055555555556 0.432747748669982 8.04375 0.489901637243518 9.16388888888889
2016-10-11 0.354000073771847 7.26180555555556 0.456390063741291 8.78055555555556 0.321434942185187 6.87152777777778 0.452668683203639 7.65625 0.497729434953925 8.91527777777778
2016-10-12 0.357328010815718 7.725 0.474370544844356 8.65625 0.322541432848681 6.72222222222222 0.45387965506635 7.65694444444444 0.500708547976582 8.69513888888889
2016-10-13 0.351971799350167 6.54166666666667 0.456106414529707 7.93611111111111 0.309358032993845 5.57222222222222 0.436077593788876 6.37222222222222 0.513458807432479 7.8375
2016-10-14 0.351062145262498 7.85138888888889 0.449495620742917 8.46180555555556 0.303017007857983 7.65277777777778 0.431357491509693 8.07777777777778 0.505964003070634 8.47361111111111
2016-10-15 0.350458296261157 9.32569444444444 0.445757746608647 9.34097222222222 0.303881383368555 9.18055555555556 0.42738094668535 9.63680555555556 0.503537152624493 9.35763888888889
2016-10-16 0.348105954221794 9.66458333333333 0.439485407517328 9.94583333333333 0.299258915553628 8.16805555555556 0.418950673251952 9.08055555555556 0.495764642886882 9.67777777777778
2016-10-17 0.346233912064256 9.44444444444444 0.432847206592571 9.79305555555556 0.300935417365259 9.2375 0.419291979191939 9.59097222222222 0.4852170995525 9.55416666666667
2016-10-18 0.366472856179722 10.4194444444444 0.475049700072161 10.5916666666667 0.332209018479554 10.2361111111111 0.477047374449627 10.6854166666667 0.486165901816212 10.475
2016-10-19 0.363779960064184 9.46875 0.475827356710402 10.1916666666667 0.327276623440812 9.14305555555556 0.460982412694273 9.69027777777778 0.489412487104821 10.0131944444444
2016-10-20 0.35723376673074 7.70972222222222 0.46485167803632 9.27361111111111 0.319886578414858 6.41319444444444 0.446044351283885 7.44930555555556 0.502469269290708 9.01597222222222
2016-10-21 0.35522625124141 5.79513888888889 0.463031460228632 7.59791666666667 0.321272419282345 5.29513888888889 0.450637901207187 5.90694444444444 0.484215783806567 7.40555555555556
2016-10-22 0.356500544969459 5.86458333333333 0.465615658077153 7.31944444444444 0.322929268325057 4.44722222222222 0.451983542997549 5.45972222222222 0.494320316645301 7.10625
2016-10-23 0.353381226249237 6.72291666666667 0.459083681319066 7.23958333333333 0.32332478019279 6.27083333333333 0.448927760859291 6.70763888888889 0.49386040533205 7.10208333333333
2016-10-24 0.354178612025143 9.04375 0.458375912575382 8.75625 0.325426016132682 8.56319444444444 0.451084057198715 9.02638888888889 0.489802051142154 8.66111111111111
2016-10-25 0.365481062794963 9.85416666666667 0.477870175045504 9.66666666666667 0.334422254560412 9.97013888888889 0.477245167490222 10.2048611111111 0.499066137239232 9.56736111111111
2016-10-26 0.374191112808658 10.3347222222222 0.497233524055885 10.3569444444444 0.33849527646945 10.4013888888889 0.489413639887737 10.7638888888889 0.508737281774733 10.2659722222222
2016-10-27 0.360693010265597 9.46180555555556 0.469215834464349 10.1326388888889 0.329344697307792 9.08611111111111 0.455165046551953 9.74027777777778 0.484424585020878 10.0104166666667
2016-10-28 0.353570068644495 7.29930555555556 0.459191045476276 8.72291666666667 0.324518079330202 5.60486111111111 0.442345983515453 6.75486111111111 0.486475569565684 8.36180555555556
2016-10-29 0.350698600229804 7.87013888888889 0.453146496324143 8.33819444444444 0.324515431584133 7.59930555555556 0.438141258634729 8.01388888888889 0.489596319334403 8.1625
2016-10-30 0.349000012502858 8.49565217391304 0.449076280363514 9.13695652173913 0.321544091112748 7.5463768115942 0.433205774028005 8.39347826086957 0.49180302190363 8.97753623188406
2016-10-31 0.345640957564717 6.10277777777778 0.445324355524952 7.66041666666667 0.316381594560046 4.36736111111111 0.427399971333622 5.43888888888889 0.489518490961287 7.23472222222222
2016-11-01 0.344670794734867 5.95277777777778 0.440805331693044 6.98333333333333 0.315571736433029 4.29791666666667 0.426353027085035 5.17361111111111 0.490141931240637 6.54930555555556
2016-11-02 0.345145647031645 5.79583333333333 0.439328540856942 6.86111111111111 0.320147694967442 5.30763888888889 0.437921166056607 5.81527777777778 0.485754459306708 6.60972222222222
2016-11-03 0.352609789697128 5.60277777777778 0.454826829787623 6.90277777777778 0.327992866018538 4.77430555555556 0.464052867988542 5.67222222222222 0.49474260526809 6.78333333333333
2016-11-04 0.349463855900085 3.83611111111111 0.448963958114558 5.57430555555556 0.320187264171816 2.4 0.445061020325369 3.31527777777778 0.505122205773591 5.23333333333333
2016-11-05 0.349951642030384 5.76736111111111 0.446802970549593 6.11597222222222 0.323443304296588 5.86180555555556 0.445689336332347 6.08263888888889 0.497938350570946 6.02569444444444
2016-11-06 0.375007722775409 5.25416666666667 0.49854460278264 6.4875 0.337879170687421 4.35972222222222 0.501126251822979 5.29513888888889 0.521302350735455 6.36111111111111
2016-11-07 0.367162389472817 3.75138888888889 0.48660686512889 5.22847222222222 0.328968407773043 2.99166666666667 0.478306783840321 3.95208333333333 0.497126469273272 5.21736111111111
2016-11-08 0.362977050597373 3.03541666666667 0.475973693685169 4.69236111111111 0.324401356554779 2.08125 0.464160901790528 3.47361111111111 0.502329351519809 4.8
2016-11-09 0.359409281273036 2.26458333333333 0.468422996069001 4.01666666666667 0.32403912843541 1.59375 0.45656026668639 2.48125 0.51211732861875 3.99583333333333
2016-11-10 0.361106605698871 3.26875 0.473842094160701 4.28541666666667 0.328338270669984 2.95486111111111 0.470961031042175 3.42986111111111 0.488009494343945 4.26527777777778
2016-11-11 0.364850368158818 3.31736111111111 0.48464747285275 4.41805555555556 0.332405304131779 2.96180555555556 0.488869229222148 3.50833333333333 0.515995242444223 4.33680555555556
2016-11-12 0.362201275760514 3.17777777777778 0.477359001969554 4.32638888888889 0.327923737828132 2.66458333333333 0.47364115786693 3.37083333333333 0.490250654491435 4.25694444444444
2016-11-13 0.356359234724915 1.87708333333333 0.467084241467196 3.64652777777778 0.320931292700578 1.15763888888889 0.454254104746418 1.88333333333333 0.505365326684267 3.44513888888889
2016-11-14 0.354790201797524 2.42986111111111 0.462860150759075 3.63958333333333 0.32272829742871 2.32638888888889 0.451467267077622 2.85972222222222 0.503589320051255 3.61388888888889
2016-11-15 0.351381170910616 2.27916666666667 0.456582205623809 3.51666666666667 0.319260611231718 1.71527777777778 0.440334556233237 2.32291666666667 0.503422555677841 3.35138888888889
2016-11-16 0.366508474320371 4.41809523809524 0.477692988860003 4.44571428571429 0.333861599724338 4.83619047619048 0.486110143478316 4.92190476190476 0.501986325508297 4.4247619047619
2016-11-17 0.36638177022922 5.68125 0.479719731330868 5.91458333333333 0.329929167386913 5.36458333333333 0.474554305934 6.01041666666667 0.506756414517483 5.8375
2016-11-18 0.359046101321514 4.45416666666667 0.464871844210965 5.21041666666667 0.324649314085396 4.1125 0.456292733025627 4.675 0.50443887682839 5.02916666666667
2016-11-19 0.365065929246073 4.725 0.474214265142672 5.57708333333333 0.330099817840541 4.31666666666667 0.473407047916104 5.025 0.497964683819076 5.41666666666667
2016-11-20 0.360024355578261 3.62083333333333 0.466757201554203 4.60833333333333 0.325090998728751 3.225 0.46088395477759 3.81875 0.505421923818599 4.43958333333333
2016-11-21 0.355400051270619 5.75 0.459272483524438 5.49166666666667 0.3236483853328 5.80833333333333 0.448326038113755 6.00625 NA 5.40833333333333
2016-11-22 0.353192964093405 7.41458333333333 0.45529245515632 6.94375 0.3225632555578 7.59583333333333 0.44031843649942 7.71458333333333 NA 6.81875
2016-11-23 0.351172848594414 6.96875 0.451403030846179 7.14583333333333 NA 6.65625 0.436323516746999 7.14166666666667 NA 6.94375
2016-11-24 0.349921127650483 5.99791666666667 0.44932859240965 6.63125 NA 5.53541666666667 0.434579529190698 6.1625 NA 6.42708333333333
2016-11-25 0.348703340930975 5.15416666666667 0.449323829065593 6.06666666666667 NA 4.87916666666667 0.431757337888339 5.45208333333333 NA 5.90625
2016-11-26 0.348972576030578 5.325 0.447654617079924 5.95833333333333 NA 5.20833333333333 NA 5.62708333333333 NA 5.81458333333333
2016-11-27 0.351231212543973 5.51666666666667 0.449392910134611 6.12291666666667 NA 5.45 NA 5.94791666666667 NA 6.03333333333333
2016-11-28 0.35366953624052 2.56875 0.449272267870563 4.75833333333333 NA 1.57083333333333 NA 2.8875 NA 4.69375
2016-11-29 0.331045780064464 0.235416666666667 0.442257026342737 2.96041666666667 NA -1.14166666666667 NA 0.610416666666667 NA 2.75625
2016-11-30 NA -0.433333333333333 0.435744206690516 2.00625 NA -1.40416666666667 NA 0.0833333333333333 NA 1.87708333333333
2016-12-01 NA -0.09375 0.431929547248821 1.69375 NA -0.41875 NA 0.2625 NA 1.61458333333333
2016-12-02 NA -0.525 0.4293263160253 1.475 NA -1.44791666666667 NA -0.08125 NA 1.44375
2016-12-03 NA -0.54375 0.42416333274015 1.22708333333333 NA -1.1375 NA -0.108333333333333 NA 1.14166666666667
2016-12-04 NA -0.995833333333333 NA 1.0375 NA -1.84791666666667 NA -0.479166666666667 NA 0.995833333333333
2016-12-05 NA -1.68333333333333 NA 0.689583333333333 NA -2.59375 NA -1.025 NA 0.71875
2016-12-06 NA -1.78541666666667 NA 0.379166666666667 NA -2.52708333333333 NA -1.1375 NA 0.422916666666667
2016-12-07 NA -2.21666666666667 NA 0.129166666666667 NA -2.97916666666667 NA -1.53541666666667 NA 0.147916666666667
2016-12-08 NA -2.04375 NA -0.125 NA -2.53333333333333 NA -1.39791666666667 NA -0.0541666666666667
2016-12-09 NA -2.02291666666667 NA -0.26875 NA -2.47916666666667 NA -1.38333333333333 NA -0.14375
2016-12-10 NA -1.7375 NA -0.310416666666667 NA -2.09583333333333 NA -1.16458333333333 NA -0.19375
2016-12-11 NA -1.57916666666667 NA -0.385416666666667 NA -1.62916666666667 NA -1.01458333333333 NA -0.270833333333333
2016-12-12 NA -0.120833333333333 NA 0.0479166666666667 NA 0.0520833333333333 NA 0.285416666666667 NA 0.0541666666666667
2016-12-13 NA -1.18125 NA -0.0291666666666667 NA -1.67916666666667 NA -0.66875 NA -0.0166666666666667
2016-12-14 NA -1.01041666666667 NA -0.10625 NA -1.08541666666667 NA -0.516666666666667 NA -0.0708333333333333
2016-12-15 NA -1.96666666666667 NA -0.310416666666667 NA -2.525 NA -1.37291666666667 NA -0.20625
2016-12-16 NA -3.20208333333333 NA -0.85 NA -3.84583333333333 NA -2.42291666666667 NA -0.654166666666667
2016-12-17 NA -2.90625 NA -1.1375 NA -3.08333333333333 NA -2.11458333333333 NA -0.877083333333333
2016-12-18 NA -1.13958333333333 NA -0.514583333333333 NA -0.93125 NA -0.616666666666667 NA -0.429166666666667
2016-12-19 NA -0.495833333333333 NA -0.127083333333333 NA -0.377083333333333 NA -0.104166666666667 NA -0.10625
2016-12-20 NA -0.8125 NA -0.120833333333333 NA -0.885416666666667 NA -0.435416666666667 NA -0.125
2016-12-21 NA -1.12083333333333 NA -0.227083333333333 NA -1.17916666666667 NA -0.797916666666667 NA -0.225
2016-12-22 NA -1.53541666666667 NA -0.45 NA -1.43541666666667 NA -1.375 NA -0.547916666666667
2016-12-23 NA -1.3125 NA -0.441666666666667 NA -1.11041666666667 NA -1.07083333333333 NA -0.514583333333333
2016-12-24 NA -1.28125 NA -0.470833333333333 NA -0.922916666666667 NA -0.983333333333333 NA -0.564583333333333
2016-12-25 NA 0.0416666666666667 NA 0.0916666666666667 NA 0.133333333333333 NA 0.366666666666667 NA 0
2016-12-26 0.280423633662601 0.164583333333333 NA 0.241666666666667 NA 0.241666666666667 NA 0.427083333333333 NA 0.1
2016-12-27 0.29559773828851 0.191666666666667 NA 0.3 NA 0.179166666666667 NA 0.5 NA 0.1
2016-12-28 NA -0.00416666666666666 NA 0.3 NA -0.335416666666667 NA 0.308333333333333 NA 0.1
2016-12-29 NA -1.64583333333333 NA 0.04375 NA -2.29791666666667 NA -1.3375 NA -0.114583333333333
2016-12-30 NA -3.18333333333333 NA -0.9375 NA -3.57291666666667 NA -2.84583333333333 NA -1.03333333333333
2016-12-31 NA -3.79166666666667 NA -1.64166666666667 NA -4.08541666666667 NA -3.35208333333333 NA -1.62291666666667
2017-01-01 NA -4.1625 NA -2.07708333333333 NA -4.44583333333333 NA -3.67083333333333 NA -2.00208333333333
2017-01-02 NA -3.75208333333333 NA -2.2125 NA -3.7125 NA -3.21666666666667 NA -2.10208333333333
2017-01-03 NA -1.88125 NA -1.10416666666667 NA -1.725 NA -1.42708333333333 NA -1.0125
2017-01-04 NA -1.26041666666667 NA -0.764583333333333 NA -1.03125 NA -0.833333333333333 NA -0.760416666666667
2017-01-05 NA -0.8125 NA -0.447916666666667 NA -0.63125 NA -0.40625 NA -0.502083333333333
2017-01-06 NA -0.60625 NA -0.291666666666667 NA -0.529166666666667 NA -0.297916666666667 NA -0.3
2017-01-07 NA -0.614583333333333 NA -0.2 NA -0.564583333333333 NA -0.302083333333333 NA -0.3
2017-01-08 NA -0.491666666666667 NA -0.179166666666667 NA -0.383333333333333 NA -0.175 NA -0.225
2017-01-09 NA -0.4 NA -0.1 NA -0.285416666666667 NA -0.075 NA -0.16875
2017-01-10 NA -0.335416666666667 NA -0.0625 NA -0.24375 NA -0.025 NA -0.1
2017-01-11 NA -0.304166666666667 NA 0.00833333333333333 NA -0.202083333333333 NA 0 NA -0.1
2017-01-12 NA 0.0958333333333333 NA 0.104166666666667 NA 0.11875 NA 0.29375 NA -0.05
2017-01-13 NA 0.1 NA 0.10625 NA 0.185416666666667 NA 0.39375 NA 0
2017-01-14 NA 0.11875 NA 0.19375 NA 0.2 NA 0.4 NA 0.09375
2017-01-15 NA 0.2 NA 0.2 NA 0.2 NA 0.333333333333333 NA 0.1
2017-01-16 NA 0.2 NA 0.2 NA 0.2 NA 0.3 NA 0.1
2017-01-17 NA 0.2 NA 0.2 NA 0.2 NA 0.3 NA 0.1
2017-01-18 NA 0.2 NA 0.247916666666667 NA 0.2 NA 0.277083333333333 NA 0.1
2017-01-19 NA 0.166666666666667 NA 0.3 NA 0.2 NA 0.189583333333333 NA 0.0916666666666667
2017-01-20 NA 0.1 NA 0.3 NA 0.2 NA 0.05 NA 0
2017-01-21 NA -0.00833333333333333 NA 0.233333333333333 NA 0.2 NA -0.06875 NA -0.0625
2017-01-22 NA -0.202083333333333 NA 0.2 NA 0.2 NA -0.185416666666667 NA -0.1
2017-01-23 NA -0.3625 NA 0.122916666666667 NA 0.2 NA -0.260416666666667 NA -0.1
2017-01-24 NA -0.475 NA 0.1 NA 0.2 NA -0.3 NA -0.170833333333333
2017-01-25 NA -0.5 NA 0.09375 NA 0.185416666666667 NA -0.3 NA -0.2
2017-01-26 NA -0.583333333333333 NA 0.00625 NA 0.0479166666666667 NA -0.366666666666667 NA -0.2
2017-01-27 NA -0.58125 NA 0 NA -0.0979166666666667 NA -0.383333333333333 NA -0.2
2017-01-28 NA -0.516666666666667 NA 0 NA -0.19375 NA -0.295833333333333 NA -0.2
2017-01-29 NA -0.441666666666667 NA 0.0333333333333333 NA -0.208333333333333 NA -0.239583333333333 NA -0.189583333333333
2017-01-30 NA -0.3875 NA 0.0729166666666667 NA -0.189583333333333 NA -0.183333333333333 NA -0.129166666666667
2017-01-31 NA 0.0166666666666667 NA 0.145833333333333 NA 0.0854166666666667 NA 0.279166666666667 NA -0.0354166666666667
2017-02-01 NA 0.1 NA 0.2 NA 0.102083333333333 NA 0.4 NA 0.09375
2017-02-02 NA 0.1 NA 0.23125 NA 0.129166666666667 NA 0.4 NA 0.1
2017-02-03 NA 0.14375 NA 0.3 NA 0.1375 NA 0.4 NA 0.1
2017-02-04 NA 0.2 NA 0.3 NA 0.114583333333333 NA 0.40625 NA 0.1
2017-02-05 NA 0.2 NA 0.3 NA 0.139583333333333 NA 0.454166666666667 NA 0.1
2017-02-06 NA 0.2 NA 0.3 NA 0.154166666666667 NA 0.5 NA 0.1
2017-02-07 NA 0.2 NA 0.3 NA 0.175 NA 0.5 NA 0.1
2017-02-08 NA 0.2 NA 0.3 NA 0.16875 NA 0.5 NA 0.160416666666667
2017-02-09 NA 0.2 NA 0.3 NA 0.183333333333333 NA 0.5 NA 0.2
2017-02-10 NA 0.177083333333333 NA 0.3 NA 0.127083333333333 NA 0.41875 NA 0.2
2017-02-11 NA 0.0479166666666667 NA 0.3 NA 0.075 NA 0.320833333333333 NA 0.158333333333333
2017-02-12 NA -0.2 NA 0.3 NA -0.1125 NA 0.1125 NA 0.1
2017-02-13 NA -0.291666666666667 NA 0.233333333333333 NA -0.177083333333333 NA 0.00416666666666667 NA 0.1
2017-02-14 NA -0.539583333333333 NA 0.170833333333333 NA -0.414583333333333 NA -0.247916666666667 NA -0.01875
2017-02-15 NA -0.497916666666667 NA 0.1375 NA -0.38125 NA -0.225 NA -0.06875
2017-02-16 NA -0.395833333333333 NA 0.135416666666667 NA -0.23125 NA 0.04375 NA -0.0291666666666667
2017-02-17 NA -0.0854166666666667 NA 0.2 NA -0.00625 NA 0.283333333333333 NA 0.0979166666666667
2017-02-18 NA 0.08125 NA 0.241666666666667 NA 0.0875 NA 0.4 NA 0.1
2017-02-19 NA 0.0625 NA 0.3 NA 0.0708333333333333 NA 0.333333333333333 NA 0.1
2017-02-20 NA 0.1 NA 0.3 NA 0.0916666666666667 NA 0.341666666666667 NA 0.1
2017-02-21 NA 0.1 NA 0.3 NA 0.1125 NA 0.4 NA 0.1
2017-02-22 NA 0.120833333333333 NA 0.3 NA 0.147916666666667 NA 0.4 NA 0.1
2017-02-23 NA 0.175 NA 0.3 NA 0.158333333333333 NA 0.4 NA 0.102083333333333
2017-02-24 NA 0.2 NA 0.3 NA 0.15 NA 0.408333333333333 NA 0.191666666666667
2017-02-25 NA 0.2 NA 0.3 NA 0.179166666666667 NA 0.491666666666667 NA 0.2
2017-02-26 NA 0.2 NA 0.3 NA 0.179166666666667 NA 0.422916666666667 NA 0.2
2017-02-27 NA 0.2 NA 0.3 NA 0.2 NA 0.402083333333333 NA 0.2
2017-02-28 NA 0.2 NA 0.3 0.351555317790473 0.208333333333333 NA 0.4875 NA 0.2
2017-03-01 NA 0.2 NA 0.3 0.360794638396649 0.227083333333333 0.23641436758914 0.5 NA 0.2
2017-03-02 0.395607319283704 0.3 0.292111546836271 0.3 0.389909494388135 0.23125 0.24676497325997 0.5 NA 0.2
2017-03-03 0.379587028172077 0.564583333333333 0.296377591701943 0.3 0.333343562745972 0.1875 0.226025222216374 0.414583333333333 NA 0.2
2017-03-04 0.401971445013226 2.3375 0.304915579811919 0.302083333333333 0.370796010792822 1.03125 0.292055154229383 0.914583333333333 NA 0.2
2017-03-05 0.418666736488318 1.6625 0.315636143277398 0.302083333333333 0.386514148639981 1.21458333333333 0.412167353601251 1.1375 NA 0.2
2017-03-06 0.376642581860816 2.37083333333333 0.326267996935369 0.364583333333333 0.370581981020341 1.36041666666667 0.460614716340681 1.425 NA 0.2
2017-03-07 0.350199838186953 0.341666666666667 0.358576756213207 0.360416666666667 0.330769463200048 0.2125 0.387642328603482 0.5 NA 0.2
2017-03-08 0.345196351167559 0.3 0.370057848863472 0.322916666666667 0.319068169775931 0.229166666666667 0.380106811224754 0.51875 NA 0.2
2017-03-09 0.35215649646585 0.410416666666667 0.396686875023555 0.329166666666667 0.340916302721727 0.260416666666667 0.431171685467487 0.529166666666667 NA 0.2
2017-03-10 0.351854627163096 3.41458333333333 0.36833106255746 1.43333333333333 0.331044168002566 2.68125 0.434777428754504 2.40625 0.299682801640855 0.208333333333333
2017-03-11 0.3447669049113 2.81666666666667 0.336306529765774 1.80416666666667 0.308256311280816 1.61458333333333 0.36450273177203 1.75625 0.316084953384477 0.277083333333333
2017-03-12 0.342942881650296 3.73125 0.332582338010325 2.63125 0.307713793594194 2.54375 0.354083634655385 2.45208333333333 0.321399776903641 0.520833333333333
2017-03-13 0.340272694474039 3.49583333333333 0.323179405092916 2.7375 0.301489732546093 2.6375 0.348076783489271 2.40416666666667 0.311642356073993 0.8625
2017-03-14 0.340212313285338 4.36875 0.320158470169794 3.21875 0.294813120186397 3.54583333333333 0.347934603772999 3.50208333333333 0.312029421173913 2.03958333333333
2017-03-15 0.339789976723375 4.83333333333333 0.316055177725885 3.64375 0.289726500169058 4.27916666666667 0.339690437307263 4.52708333333333 0.311627420160155 3.15625
2017-03-16 0.33925346983423 4.90416666666667 0.31278497237629 3.94791666666667 0.285289250902498 4.41666666666667 0.33329884608209 4.87708333333333 0.310959274191602 3.66041666666667
2017-03-17 0.339463724267568 5.62916666666667 0.311385828822652 4.18333333333333 0.283439428928283 5.19583333333333 0.330584567041848 5.50625 0.306527667831763 3.95
2017-03-18 0.342254453879901 5.98541666666667 0.326707512252501 5.06875 0.294219490789048 6.05625 0.343822358996159 6.23958333333333 0.309219694627076 4.90416666666667
2017-03-19 0.34887334339341 7.82708333333333 0.361410584854412 5.90208333333333 0.305571474116036 7.83958333333333 0.357580899757725 7.93541666666667 0.325427436847527 5.82083333333333
2017-03-20 0.34521647772607 7.40416666666667 0.347870007050224 6.13541666666667 0.296361605785858 7.14375 0.344979454183355 7.48333333333333 0.324317659001807 6.1
2017-03-21 0.343603488079232 6.86458333333333 0.342090985182538 6.12083333333333 0.293094352686843 7.2625 0.339801010331057 7.4 0.322138117510613 6.07916666666667
2017-03-22 0.345866934030072 7.04583333333333 0.35518641972516 6.31875 0.299187072562881 7.20208333333333 0.352262959203461 7.55 0.3181749518909 6.29791666666667
2017-03-23 0.345876699442778 8.22083333333333 0.350962654907959 6.56458333333333 0.295951208754406 7.7 0.348555784917673 8.15625 0.325054575398951 6.63958333333333
2017-03-24 0.343412048216563 6.77083333333333 0.345103953809645 6.30416666666667 0.293943994979752 6.93333333333333 0.342706219955128 7.38125 0.324473742332354 6.42291666666667
2017-03-25 0.343562571112539 7.9625 0.341316722667981 7.01041666666667 0.291029610020071 7.88958333333333 0.338693805129126 8.475 0.322805370939033 7.28541666666667
2017-03-26 0.340817384031894 5.65833333333333 0.336090916891262 5.83125 0.286416905373162 4.87708333333333 0.332227492756288 5.76458333333333 0.321593157861546 5.87083333333333
