FE_EB_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2017-04-20 0.406012634434176 5.51458333333333 0.563649579784364 6.49583333333333 0.365180094370708 5.21666666666667 0.370126654904635 5.525 0.580937154859825 6.59375
2017-04-21 0.383115153656497 5.70833333333333 0.556077220048588 6.3 0.36139805113016 5.69791666666667 0.357689758291486 5.95 0.555231580454846 6.57916666666667
2017-04-22 0.372950874999819 7.25 0.543604253220969 7.40416666666667 0.357341888237051 7.28125 0.352513871453476 7.27708333333333 0.537755774589384 7.34166666666667
2017-04-23 0.405217238257887 7.57291666666667 0.562812066393664 7.925 0.372521766151374 7.36458333333333 0.370117064230889 7.48125 0.563411242488565 7.775
2017-04-24 0.375642297787156 7.79583333333333 0.547001388366947 7.79583333333333 0.357347522865312 8.12708333333333 0.348335976699211 8.17916666666667 0.54103826565852 7.87291666666667
2017-04-25 0.383061094679218 8.78333333333333 0.54111871634055 8.75416666666667 0.362082877620606 8.88333333333333 0.35393533513088 8.96666666666667 0.537703180234299 8.68333333333333
2017-04-26 0.454547989111294 7.40416666666667 0.59944665193279 8.26875 0.396314308486894 6.97291666666667 0.391791230536699 7.38333333333333 0.588249189569874 8.32291666666667
2017-04-27 0.477119932059443 6.025 0.62515634696586 6.90416666666667 0.392317301023573 5.96666666666667 0.389257569071544 6.14166666666667 0.590585002850428 7.14375
2017-04-28 0.48386489454352 4.40416666666667 0.605274020360794 5.68333333333333 0.397914833010575 4.45833333333333 0.383303476597058 4.69166666666667 0.596624636309254 6.2625
2017-04-29 0.461343706487702 5.76458333333333 0.608632139669624 6.05208333333333 0.384243764969367 5.9625 0.375276236413915 6.55208333333333 0.591745370696857 6.41041666666667
2017-04-30 0.393101720997885 6.99375 0.574302771898465 6.98541666666667 0.36729823328331 7.33333333333333 0.359634295263259 7.81458333333333 0.563820194491096 7.35416666666667
2017-05-01 0.448304932201197 6.75625 0.579099850063699 7.30208333333333 0.408817863162485 6.59166666666667 0.383590610890618 6.90833333333333 0.567530438293649 7.56666666666667
2017-05-02 0.488463124988962 8.53333333333333 0.599690424977213 7.96458333333333 0.407759388480301 8.89166666666667 0.384098925176434 8.92083333333333 0.592894846567534 7.87916666666667
2017-05-03 0.425461561101959 8.97083333333333 0.574758509893125 8.93125 0.387645702558865 9.00416666666667 0.377504981327868 9.20625 0.575800150448002 8.91458333333333
