EB_EB_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2019-03-20 0.509208039897094 0.80625 0.433067524951662 1.2 0.335517667871578 0.8 0.503579830305952 0.7 0.442780532015613 0.88125
2019-03-21 0.508112484922579 0.810416666666667 0.432069894946925 1.2 0.335584271190518 0.8 0.501706227596907 0.7 0.44173248680193 0.9
2019-03-22 0.515127157909399 0.804166666666667 0.437969658063588 1.2 0.337495599935822 0.8 0.503352386239237 0.708333333333333 0.442924062594863 0.9
2019-03-23 0.531287273767341 0.8 0.452906120745647 1.175 0.340825485255136 0.8 0.509609781048235 0.7 0.4472121489363 0.9
2019-03-24 0.543812316109645 0.8 0.463470201474012 1.1 0.345028541539958 0.785416666666667 0.520070222230415 0.7 0.451670266653746 0.9
2019-03-25 0.534247707220353 0.8 0.453176578597715 1.1 0.342988725343978 0.795833333333333 0.518021410668823 0.7 0.450953869314238 0.9
2019-03-26 0.523460427911207 0.8 0.441068430681064 1.1 0.340571675905994 0.8 0.509021592023484 0.7 0.446132230288992 0.9
2019-03-27 0.516587751949242 0.8 0.434722071225685 1.1 0.339359877613275 0.8 0.50294730584499 0.76875 0.442995990575896 0.9
2019-03-28 0.515302481552197 0.8 0.433376839622842 1.1 0.338939067216658 0.8 0.501784450351629 0.775 0.442670861550544 0.9
2019-03-29 0.528696558205408 0.8 0.44688545097431 1.1 0.344152546815141 0.797916666666667 0.516255324215246 0.735416666666667 0.45074401808574 0.9
2019-03-30 0.548412787061331 0.8 0.460732815230306 1.1 0.348985595181551 0.7625 0.528118515956941 0.7 0.457092111441302 0.9
2019-03-31 0.552354267833474 0.8 0.462368588313219 1.06875 0.351710588486188 0.708333333333333 0.531145719257876 0.7 0.459334537105163 0.875
2019-04-01 0.553899173838121 0.795833333333333 0.461954051119668 1.02916666666667 0.359085787092355 0.7 0.534682120492963 0.7 0.460992192440268 0.841666666666667
2019-04-02 0.547108349243468 0.8 0.455925152663818 1 0.358908578731014 0.7 0.533843693950891 0.7 0.459830598398188 0.80625
2019-04-03 0.547225711991451 0.797916666666667 0.45569504817596 1 0.356953579275258 0.7 0.535077290150511 0.7 0.459930815365813 0.8
2019-04-04 0.5551265857056 0.758333333333333 0.459653431181567 1 0.360036827572007 0.7 0.539322092154491 0.670833333333333 0.4613480208473 0.8
2019-04-05 0.53678549601674 0.797916666666667 0.439950084486236 1 0.353119403184094 0.7 0.517137789463203 0.7 0.450479700817653 0.8
2019-04-06 0.552498995042116 0.75625 0.453914136966835 1 0.361343942698387 0.7 0.537750890117723 0.666666666666667 0.460331584575744 0.8
2019-04-07 0.556737852229417 0.739583333333333 0.456107494119514 1 0.361844398421219 0.7 0.542843846063206 0.652083333333333 0.461538864290878 0.8
2019-04-08 0.563814565045058 0.7 0.463947701500098 0.958333333333333 0.364290964282496 0.7 0.549362099360387 0.6 0.464297511253423 0.795833333333333
2019-04-09 0.561043784602741 0.7 0.45961199996772 0.960416666666667 0.366504582851843 0.683333333333333 0.544993393147265 0.65625 0.462949487172187 0.777083333333333
2019-04-10 0.565029957022431 0.7 0.459993855518338 0.9 0.363057962711245 0.645833333333333 0.543461880222161 0.6 0.462048525808111 0.7
2019-04-11 0.558107409763242 0.7 0.457734933658825 0.9 0.355819049227188 0.7 0.528999323189417 0.6 0.456808028463404 0.7
2019-04-12 0.540305124292835 0.7 0.457242588310675 0.9 0.346260939662459 0.7 0.510723295953485 0.691666666666667 0.450546979866618 0.7625
2019-04-13 0.539056928309729 0.7 0.461977273860796 0.958333333333333 0.346840143258621 0.7 0.511175310415362 0.7 0.452062997558529 0.8
2019-04-14 0.535621215075358 0.722916666666667 0.454091748982586 1 0.344075869108148 0.7 0.507887617632539 0.7 0.449930715719386 0.8
2019-04-15 0.540088157788009 0.752083333333333 0.460361395902004 1 0.348651211453537 0.7 0.514622807138379 0.677083333333333 0.451638406428431 0.797916666666667
2019-04-16 0.551886887280667 0.708333333333333 0.4768906214201 0.9625 0.355275801409694 0.7 0.530293630076674 0.683333333333333 0.4614081857886 0.8
2019-04-17 0.560921495448156 0.7 0.480700483488698 0.9 0.359972577315783 0.7 0.544002016291813 0.645833333333333 0.468399574951438 0.754166666666667
2019-04-18 0.564971848015431 0.7 0.479493867814353 0.88125 0.363608203464805 0.7 0.54780732031818 0.635416666666667 0.473999876359929 0.710416666666667
2019-04-19 0.570324752249605 0.8375 0.480322047396255 0.960416666666667 0.369399073103053 0.7 0.552835928133784 0.6 0.477957854460831 0.7
2019-04-20 0.547273089263272 4.42083333333333 0.458255658048088 2.35625 0.374060559947288 2.82083333333333 0.552781373838635 1.47916666666667 0.492158791541249 0.889583333333333
2019-04-21 0.523133598600225 7.16041666666667 0.436773849828025 4.45833333333333 0.344648396630269 6.38125 0.519043120632795 5.1 0.46012301053994 2.13958333333333
2019-04-22 0.50954388161302 8.31666666666667 0.426902190083246 5.67291666666667 0.336182151664935 8.07708333333333 0.491873302389058 7.07291666666667 0.448048581774096 3.92916666666667
2019-04-23 0.499992570508803 7.92291666666667 0.420280239499993 6.2 0.329563909261012 7.87916666666667 0.478688132735823 7.23125 0.44222258231223 5.1
2019-04-24 0.488268148042928 9.0125 0.415210890769736 6.75625 0.323704518111087 9.13541666666667 0.468580739263642 8.525 0.437876988064004 5.82708333333333
2019-04-25 0.475936877404501 8.19166666666667 0.409129765449763 6.86041666666667 0.315381317744116 8.27916666666667 0.459527583149633 7.97083333333333 0.433167391210961 6.18541666666667
2019-04-26 0.516995614954343 5.80833333333333 0.437192091871019 6.04791666666667 0.331983824157277 5.75 0.487983416414134 5.86666666666667 0.43875263662866 5.64791666666667
2019-04-27 0.540690663625046 6.38333333333333 0.456851287586138 5.47916666666667 0.345814723330811 6.47708333333333 0.506848103806962 6.28958333333333 0.452056798398409 5.01666666666667
2019-04-28 0.543657199078605 5.67083333333333 0.457654984898081 5.5625 0.34752919589049 5.725 0.509427734170049 5.86666666666667 0.45560604355453 5.25833333333333
2019-04-29 0.54099986576242 3.61666666666667 0.455099324398904 4.55 0.343359736390174 3.3375 0.505148121380857 3.64791666666667 0.450767134196741 4.42708333333333
2019-04-30 0.555812579373702 2.45416666666667 0.467918656282401 3.37916666666667 0.350896248575906 2.19583333333333 0.523967962573777 2.36458333333333 0.461194749590625 3.2125
2019-05-01 0.541803464887815 4.97708333333333 0.454265860413829 3.77291666666667 0.349233687807273 5.01041666666667 0.512919302059804 4.5625 0.458366765228483 3.25625
2019-05-02 0.536298399016012 7.62083333333333 0.443673360100849 5.56875 0.344539950748124 7.96666666666667 0.49805862841849 7.68958333333333 0.449568677834047 5.0125
2019-05-03 0.576649204579146 7.27916666666667 0.475602984901665 6.46666666666667 0.358223311860026 7.48333333333333 0.530389424309592 7.51875 0.463358170953446 6.24166666666667
2019-05-04 0.558843943146887 6.58541666666667 0.46282986637091 6.1 0.352955725995104 6.80625 0.511973037431269 7.125 0.455359578716945 6.06458333333333
2019-05-05 0.555433150397566 4.08541666666667 0.461803955181104 5.05 0.349302373587332 3.84791666666667 0.507001028719814 4.30416666666667 0.451615696190977 5.15833333333333
2019-05-06 0.553162326637589 2.84166666666667 0.463822798836143 3.83333333333333 0.349011906995152 2.55833333333333 0.504337669179105 2.88541666666667 0.449917131290719 3.82083333333333
2019-05-07 0.550896029981115 2.26041666666667 0.463322371440527 3.13958333333333 0.350599160593972 2.03125 0.507762082926005 2.29583333333333 0.454649541492685 3.10208333333333
2019-05-08 0.558377125543257 1.89791666666667 0.464323976741496 2.69166666666667 0.35316177854949 1.79791666666667 0.517479241980926 1.93958333333333 0.460215167791716 2.60416666666667
2019-05-09 0.55747078781272 5.25416666666667 0.458674590072455 3.675 0.352912395328563 5.56875 0.513888739049321 5.04375 0.457259829171645 3.2375
2019-05-10 0.547521980646688 7.38541666666667 0.447498257524606 5.58541666666667 0.368017769594905 7.73333333333333 0.496908130441373 7.54583333333333 0.448629209808116 5.21458333333333
2019-05-11 0.576859441540993 7.04583333333333 0.463126942808091 6.33541666666667 0.408750460790533 7.34791666666667 0.520136670313841 7.45833333333333 0.457551346206259 6.25
2019-05-12 0.588142280647149 3.83958333333333 0.471851134651387 4.94166666666667 0.413450756152768 3.71041666666667 0.533138931446895 4.08541666666667 0.461734338390775 5.09791666666667
2019-05-13 0.563403802247967 2.84791666666667 0.466623454381901 3.77708333333333 0.405014209628079 2.64583333333333 0.511395532544971 2.91666666666667 0.453366608825202 3.79583333333333
2019-05-14 0.556780718407752 2.49791666666667 0.459639121369129 3.23541666666667 0.404052994064504 2.26041666666667 0.508397643801365 2.47083333333333 0.454200571714641 3.15625
2019-05-15 0.55658502121087 2.18333333333333 0.462480871103186 2.95416666666667 0.402603116408919 1.98541666666667 0.505334410448709 2.13541666666667 0.45117850452588 2.82708333333333
2019-05-16 0.560452472240396 2.84791666666667 0.460381062922906 2.89791666666667 0.405896183052817 2.81458333333333 0.520216869724557 2.80625 0.46096862920171 2.69791666666667
2019-05-17 0.543805332942802 6.53541666666667 0.441452584132748 4.55 0.398127329764588 6.94583333333333 0.491532808039418 6.83333333333333 0.446422712950569 4.17708333333333
2019-05-18 0.527318570969647 8.09166666666667 0.428886996736015 6.15833333333333 0.390592335677903 8.53125 0.472985191223858 8.44791666666667 0.437609776055319 5.96041666666667
2019-05-19 0.553630941159179 8.675 0.445477291388857 7.1 0.398729785017806 9.17708333333333 0.494096664849633 9.30833333333333 0.445310370504368 7.06458333333333
2019-05-20 0.664833229164671 7.39166666666667 0.505714195639297 7.1625 0.450988276330324 7.63958333333333 0.599391255751152 7.74166666666667 0.499058473106964 7.325
2019-05-21 0.605079037059772 6.93333333333333 0.476616095645058 6.65208333333333 0.415790185559006 7.16458333333333 0.539203625331293 7.36458333333333 0.461826099802597 6.75208333333333
2019-05-22 0.579911381270455 7.63260869565217 0.463226228049209 6.80217391304348 0.408418145969277 7.9304347826087 0.519699966643117 8.03913043478261 0.453580511118856 6.8304347826087
2019-05-23 0.554513736295367 9.11666666666667 0.442464982912763 7.56041666666667 0.401552447102413 9.61458333333333 0.496365049741821 9.73958333333333 0.444218677178242 7.55625
2019-05-24 0.53352401653633 10.69375 0.430632525576547 8.6625 0.39343247923994 11.0770833333333 0.476978926292955 11.4083333333333 0.436860269410927 8.63541666666667
2019-05-25 0.557458049939834 10.1875 0.444754384015041 9.14791666666667 0.401616677187591 10.3791666666667 0.497097487229372 10.6083333333333 0.442884069682318 9.18958333333333
2019-05-26 0.581304827190972 11.05625 0.460761468361813 9.35625 0.408485422297283 11.40625 0.537006154734611 11.4020833333333 0.457297891437366 9.33958333333333
2019-05-27 0.568335578600081 10.6125 0.455972857991643 9.68541666666667 0.405794339547653 10.8791666666667 0.52650394233514 10.93125 0.451749216939541 9.69583333333333
2019-05-28 0.616611468071453 9.89791666666667 0.490810766731061 9.35625 0.421821930989123 10.0604166666667 0.579708356423669 10.1791666666667 0.475485261965999 9.39166666666667
2019-05-29 0.62217766885029 8.33125 0.485642369501581 8.51875 0.423881836365512 8.40208333333333 0.579561564528928 8.67916666666667 0.476239677627992 8.66458333333333
2019-05-30 0.577035176490705 9.39166666666667 0.451719239425604 8.5375 0.406270148096681 9.53958333333333 0.527746404832796 9.68125 0.452354135803312 8.54583333333333
2019-05-31 0.558265454198808 10.0395833333333 0.441082799122885 9.02291666666667 0.401304621128108 10.2291666666667 0.509478476162146 10.2375 0.443518651162177 8.98958333333333
2019-06-01 0.541410466142248 11.7166666666667 0.428969411759452 9.81458333333333 0.39548608880306 12.0125 0.489193565096475 11.8458333333333 0.436491513094118 9.61666666666667
2019-06-02 0.508177455457082 14.2375 0.416175367021925 11.2604166666667 0.380578484352272 14.3229166666667 0.456997732899303 14.1 0.427532286765866 10.8416666666667
2019-06-03 0.508436781034116 15.0895833333333 0.423688787927727 12.65625 0.375150242096704 15.175 0.46027221933047 14.8583333333333 0.434195420949864 12.1979166666667
2019-06-04 0.568324139837311 16.0791666666667 0.447958686970865 13.3625 0.400430045083893 15.9916666666667 0.509795901395687 15.625 0.447330170964259 12.825
2019-06-05 0.513145686833339 16.4791666666667 0.422073517168805 14.0354166666667 0.381912431537402 16.4645833333333 0.457960918367211 15.9166666666667 0.431944543941539 13.3229166666667
2019-06-06 0.496235795588634 13.7729166666667 0.415948372732351 13.3354166666667 0.374093628853203 13.8708333333333 0.440366312497401 13.5791666666667 0.424230928805995 12.91875
2019-06-07 0.477730024173234 15.19375 0.415134540491545 12.9729166666667 0.368310703671116 15.1333333333333 0.43608130572488 14.94375 0.421464415321894 12.45625
2019-06-08 0.420190111697916 13.7666666666667 0.400803163763501 13.0916666666667 0.345066760239431 13.89375 0.401994442295361 13.6875 0.416848824607646 12.7229166666667
2019-06-09 0.391002422173307 14.0125 0.395206652722577 12.6041666666667 0.334849904442418 13.9916666666667 0.385897324278883 13.6875 0.410919181769289 12.13125
2019-06-10 0.366068757439935 15.3854166666667 0.39059261287734 13.4041666666667 0.327251217829583 15.5020833333333 0.369892684632092 15.025 0.404593390701552 12.7979166666667
