FE_EB_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2018-03-04 NA 0.2 0.412835331322181 0.6 NA 0.3125 NA 1.04791666666667 0.527917820521787 0.777083333333333
2018-03-05 NA 0.28125 0.445107512685484 0.7375 NA 0.464583333333333 0.340898085753642 2.93541666666667 0.539856778392907 1.45416666666667
2018-03-06 NA 1.27083333333333 0.460003616145277 1.17916666666667 NA 1.11041666666667 0.353120516149898 2.76458333333333 0.54358202638112 2.025
2018-03-07 NA 2.29166666666667 0.45747464745796 1.88958333333333 NA 2.30208333333333 0.382278922419797 3.83333333333333 0.547910707370916 2.875
2018-03-08 NA 3.03958333333333 0.447492147293971 2.64583333333333 NA 3.41458333333333 0.370639656423371 5.29583333333333 0.542059592576471 3.60416666666667
2018-03-09 NA 4.7625 0.438431941266745 3.83541666666667 NA 5.35416666666667 0.359818328306113 5.75 0.529663010493145 4.32916666666667
2018-03-10 NA 6.00208333333333 0.434846702396083 4.83125 NA 6.65 0.358627828930312 6.66458333333333 0.523928110744339 5.19583333333333
2018-03-11 NA 6 0.436211322760927 5.25625 NA 6.43333333333333 0.364718346501494 6.69375 0.521804852415148 5.59791666666667
2018-03-12 NA 6.83958333333333 0.439805537404756 6.00208333333333 0.35888072071023 7.27083333333333 0.376426821519185 7.55833333333333 0.524949614029287 6.39791666666667
2018-03-13 NA 6.20208333333333 0.434423730632702 5.85833333333333 0.35229537953369 6.35208333333333 0.365527156502816 7.33125 0.525122381792238 6.25
2018-03-14 NA 5.96875 0.440564343596626 5.92916666666667 0.362373160226519 6.00625 0.378042645802303 7.3375 0.526068146053244 6.42083333333333
2018-03-15 NA 5.21041666666667 0.435963703707552 5.2875 0.357217977317689 5.2 0.368035825189836 6.12083333333333 0.52507439167196 5.72291666666667
2018-03-16 NA 6.23958333333333 0.443906045394644 5.90625 0.368921078282128 6.45416666666667 0.400005137959132 7.43125 0.531835531156764 6.42916666666667
2018-03-17 NA 4.56875 0.436068597391659 5.34166666666667 0.359523686323368 4.32708333333333 0.386054956032203 5.18333333333333 0.527258398564993 5.71458333333333
2018-03-18 NA 3.30416666666667 0.442088436115987 4.4375 0.3672762784902 2.86666666666667 0.397657309056795 3.17291666666667 0.529710863995595 4.63541666666667
2018-03-19 NA 2.62916666666667 0.442210096245607 3.63125 0.366594293562985 2.04791666666667 0.399551092560965 2.3 0.533189724266889 3.65208333333333
2018-03-20 NA 2.49583333333333 0.442685871970544 3.25416666666667 0.369851799600845 2.05416666666667 0.410990567359293 2.32708333333333 0.540850245079065 3.3625
2018-03-21 NA 2.36666666666667 0.446106673364847 3.08333333333333 0.378355638642797 2.11458333333333 0.415909811822823 2.67083333333333 0.554336845467554 3.28333333333333
2018-03-22 NA 1.95625 0.441359286893066 2.72708333333333 0.368801178706157 1.85833333333333 0.395544581770143 2.73125 0.542238411194235 3.00208333333333
2018-03-23 NA 3.75 0.445693271145811 3.35833333333333 0.374960986720842 3.98333333333333 0.412064704810554 4.30625 0.544111020136369 3.74791666666667
2018-03-24 NA 3.85625 0.43980897091849 4.03125 0.366759447227033 3.77291666666667 0.401644698975685 6.24166666666667 0.542012931294841 4.71875
2018-03-25 NA 4.55625 0.43272601853017 4.475 0.357452133525646 4.65 0.386742279683322 6.67916666666667 0.533871686616298 5.27083333333333
2018-03-26 NA 4.73958333333333 0.430790822673256 4.87916666666667 0.353688425198237 4.89166666666667 0.37833073044689 5.08541666666667 0.519646441918546 5.25833333333333
2018-03-27 NA 5.4625 0.43008100884577 5.07291666666667 0.356113165981268 5.68541666666667 0.383436760508688 6.22291666666667 0.518662676857416 5.425
2018-03-28 NA 7.18125 0.447658418936501 5.99375 0.380156703850401 7.82291666666667 0.427824633781338 7.99791666666667 0.533804884721433 6.37291666666667
2018-03-29 NA 7.06666666666667 0.476499633748841 6.71041666666667 0.3918740245157 7.29791666666667 0.436378497395143 7.51875 0.568694612672826 7.00416666666667
2018-03-30 NA 6.42291666666667 0.450177804245829 6.18125 0.376855304956341 6.475 0.413358519893398 7.54166666666667 0.550684122359979 6.60833333333333
2018-03-31 NA 6.54375 0.448311384131841 6.475 0.387107266836027 6.56458333333333 0.419290700096211 6.95416666666667 0.549182486845376 6.77083333333333
2018-04-01 NA 6.02291666666667 0.465446430674382 6.1625 0.416108887283158 6.03958333333333 0.444455540959546 6.34166666666667 0.571584198524241 6.3875
2018-04-02 NA 6.90416666666667 0.458990849481904 6.2375 0.402896271121597 7.00833333333333 0.423053681130123 8.91041666666667 0.572736209387765 6.90625
2018-04-03 NA 9.60833333333333 0.444325762665139 8.0375 0.388804766414967 10.23125 0.403867145687953 11.4541666666667 0.560767991629068 8.8
2018-04-04 NA 10.5208333333333 0.434391466076799 9.22083333333333 0.379337155875096 10.95 0.379479386911807 12.1354166666667 0.542197425110372 9.91875
2018-04-05 NA 9.27083333333333 0.427049059585063 9.00208333333333 0.369237863216007 9.32916666666667 0.357192325568295 10.51875 0.520927580881378 9.54166666666667
2018-04-06 NA 8.82083333333333 0.43065026112536 8.675 0.378372703869157 8.51458333333333 0.372435639312014 10.7895833333333 0.510141693911792 9.4375
2018-04-07 NA 9.16458333333333 0.42323377156802 8.7125 0.356188520196467 9.0875 0.339787406638288 11.5270833333333 0.491403003170308 9.64583333333333
2018-04-08 NA 10.1125 0.415568760139033 9.40416666666667 0.34213577757182 10.2520833333333 0.307834216838359 12.6645833333333 0.466113664020814 10.4020833333333
2018-04-09 NA 10.6020833333333 0.408537881005925 9.875 0.324533926115663 10.9791666666667 0.286214125008059 11.5645833333333 0.446967880611936 10.4854166666667
2018-04-10 NA 11.5583333333333 0.402186379367173 10.35 0.310526505309785 11.8541666666667 0.270849231967762 13.14375 0.431183429276238 10.9375
2018-04-11 NA 11.9916666666667 0.398692444296505 10.9416666666667 0.315557769300122 11.9104166666667 0.25808318242893 13.88125 0.416103492419009 11.6708333333333
2018-04-12 NA 12.0804347826087 0.396109670761629 11.2 0.302668435647005 12.445652173913 0.242681056618373 12.7869565217391 0.39961861201564 11.6673913043478
2018-04-13 NA 11.3354166666667 0.392873879809201 11.0354166666667 0.286912659307393 11.4854166666667 0.226440816019451 12.29375 0.385220961127508 11.43125
2018-04-14 NA 10.9520833333333 0.389097108438208 10.6291666666667 0.269419179064445 10.5520833333333 0.206828915162114 12.5104166666667 0.37336290613558 11.2791666666667
2018-04-15 NA 11.38125 0.385695600254978 10.7729166666667 0.254230234034224 11.4958333333333 0.197816424523739 12.2291666666667 0.363068004762122 11.28125
2018-04-16 NA 11.9395833333333 0.384807809355772 11.2875 0.275053400515651 12.3895833333333 0.204763269904814 12.325 0.357263541691925 11.5854166666667
2018-04-17 NA 12.94375 0.383840092029764 11.7333333333333 0.280405238889906 13.0166666666667 0.208032342526549 14.5229166666667 0.35264267180822 12.3208333333333
2018-04-18 NA 12.13125 0.380126782829433 11.7083333333333 0.255727751516204 11.8791666666667 0.197270170577076 13.8791666666667 0.34280147271168 12.4520833333333
2018-04-19 NA 12.2916666666667 0.375477589474337 11.7416666666667 0.234030041457775 12.2833333333333 0.187631580610459 14.1479166666667 0.331870777933601 12.575
2018-04-20 NA 12.96875 0.370969854390517 12.1104166666667 0.218406147976818 13.2416666666667 0.178622426789204 14.8729166666667 0.320232051768795 12.9916666666667
2018-04-21 NA 13.9479166666667 0.365773424341289 12.83125 0.204702271381258 14.4875 0.170800952313585 15.74375 0.305695908478379 13.6854166666667
2018-04-22 NA 14.0770833333333 0.358855331304168 13.2333333333333 0.194621188152882 14.6770833333333 0.162971045045564 15.7020833333333 0.288126000490974 14.0041666666667
